	sentence	label
2593	"Je sais, je sais, je vois venir déjà les critiques en disant que je dois certainement regarder des films ""prise de tête"" et que je balance une mauvaise critique parce que çà fait bien."	0
5138	Tricky a l'avantage de savoir se remettre en question et évoluer. Cela ne mène pas toujours au meilleur.	0
3105	voici bien le plus étrange des films faits sur Robin des Bois et par un auteur pas spécialement porté à la reflexion désabusée.	1
4422	La disparition de Jeff si jeune, met un éclairage nouveau sur cette oeuvre et sa diffusion trop discrète.	1
4599	Que dire devant tant de merveilles? C 'est tout simplement splendide.	1
5530	Arrivé à la piste 13, j'ai dû m'efforcer à écouter la fin de l'album tant je commençais à le trouver insupportable.	0
4571	"J'ai été très déçu par ce nouvel album, bien loin des espoirs placés dans ""l'hotel de l'univers""."	0
921	Tant d'éloges m'avaient donné l'envie de me jeter sur ce livre. La déception n'en fut que plus grande.	0
1643	"je suis un  peu déçue de ce petit livre !! car il traite de façon globale!! il ne rentre pas dans les détails et ne s'applique pas trop dans les paies de la fonction publique et autre régime!! il faut donc acheter un livre qui traite de la chose !! mais pour les novices qui n'ont pas à rentrer dans lesdétails de calculs , je le trouve très bien !! bonne lecture
 cordialement,Anne"	0
1805	Je n'arrive pas à comprendre l'enthousiasme des autres commentaires.	0
1038	"Je m'attendais à un roman sur ""le 11 Septembre, un tueur impitoyable, une valise violette.""."	0
5314	Certainement l'une des pires choses que les années 80 dans leur plus horrible configuration (synthé pourri, son abominable, romantisme niais.	0
2219	Le réalisateur Guy Ritchie aime jouer avec le spectateur, comment lui reprocher de faire un film aussi déroutant lorsqu'il s'agit en plus du thème de l'arnaque et de la mafia dont le sujet lui accapare son attention.	1
3891	Ici ont exploite les noms des films de références, mais ont est très loin d'un Freddy (Freddy vs Jason est une bombe) ou d'Halloween contrairement à ce que dit la jaquette.	0
4545	Cet album reste en majorité l'œuvre de Brian May et Freddie Mercury, en effet ils se sont partagé l'album en deux jouant sur le côté Blanc (May) et le côté Noir (Mercury).	1
367	Trop long et pas vraiment intéressant, j'ai l'impression de lire une série télévisée sur la 6.	0
3658	On est tenté de faire le parallèle entre BROTHERHOOD et lES SOPRANOS.	1
333	Beaucoup d'action et une nouvelle relance de l'intrigue. Vance toujours égal à lui-même et parfait dans ces nouveaux décors.	1
5641	Mis à part Clones ( repris depuis par les Smashing Pumpkins) et Pain , un album aussi horrible que sa pochette.	0
1218	bonjour  oui un fond de nausée et un peu d'optimisme à la fin de cet ouvrage qui commence fort bien sur un très bon rythme.	0
3422	Passe encore pour le format 4:3.	0
3939	Dernier film non documentaire d Elvis , faisant partie du contrat signe avec la NBC pour le TV Special: cachet pour les 2- 1 million de dollars ! Il s agit d un melodrame avec un scenario enfin credible pour Elvis et des partenaires bons comediens dont Mary Tyler Moore qui etait a cette epoque une vedette de la television.	1
570	Je viens de finir « Vivre » de Mihaly Csikszentmihalyi (pas facile comme nom !), et je dois dire que c'est un des textes les plus impressionnants que j'ai pu lire depuis longtemps.	1
4374	Oui évidemment c'est bien fait c'est charmant et il y a toutes les notes.	0
4782	Aprés les deux derniers albums studio en anglais de céline , je comptais beaucoup sur cet album pour retrouver la chanteuse que j'apprécie enfin dépouillée de sa robe trés commercial .	0
3597	boucherie Roth bonjour ! Et pour vous ma p'tite dame qu'est-ce que je vous sers ? un doigt, un oeil, une tête ?	0
1506	Merci Monsieur Crichton de nous avoir pondu un livre pour rien.	0
5594	Découvert par hasard sur un site d'écoute de musique en ligne, Augustana est mon coup de coeur du moment.	1
5556	Si d'emblé l'on remarque que l'album porte le nom d'un fromage , penchons nous aussitôt sur son goût .	1
405	Les mains sales de Sartre est un livre génial au début je n'avais pas envie de le lire car c'est notre prof qui nous l'a ordonné mais en le lisant c'est un livre très intéressant, ça parle de guerre et d'amour (comme j'aime).	1
1630	Non vraiment c'est trop: trop de sublime, trop d'irrésistible, trop de pages à ce roman.	0
3176	qualité d'image superbe.	0
5228	Encore un groupe talentueux superbement et injustement ignoré par la critique (et le public).	1
273	J'ai lu tous les précédents romans de Douglas Kennedy (sauf la femme du Ve) &amp; mème si je déplorais une certaine répétivité dans les thèmes abordés (la vie conjugale, est-on maitre de son destin ? etc.	0
294	"Ce que j'aime dans les livres dits ""de filles"", c'est leur légèreté et leur humour."	0
2177	Mon pauvre Tarantino, c'est malheureux mais chaque nouveau film souffre de la comparaison avec Pulp Fiction.	0
4214	Prenez un chef japonais de confession chrétienne, organiste et claveciniste,  ayant poursuivi ses études en Europe avec Ton Koopman ; prenez un ensemble 100% japonais créé en 1990 dans le but de représenter au Japon les grandes oeuvres de l'ère baroque sur instruments historiques, comprenant une vingtaine d'instrumentistes et le même nombre de choristes, donnant quatre concerts Bach par an et accueillant des chanteurs européens ; prenez des enregistrements réalisés par les suédois à la chapelle de l'université féminine Shoin construite en 1981 à Kobe, avec une mise au point d'une acoustique exceptionnelle, pour les événements religieux et musicaux ; prenez le cinquantième anniversaire de la fin de la seconde guerre mondiale ; prenez un rythme d'enregistrements assez lent mais régulier, des solistes japonais permanents  et des invités européens, une suite chronologique des cantates, un livret en français très intelligent et très détaillé pour chaque oeuvre (mais les textes des cantates sont en allemand-anglais), une prise de son au service de la musique.	1
2326	Ce merveilleux film de 3h nous a ravi par l'excellente prestation des acteurs et la qualité de la musique et des couleurs tout aussi extraordinaires.	1
3732	le seul atout de ce dvd est surement son prix.	0
3412	Au spectacle de ce diabolique parfumeur qui s'échine à extraire l'essence des femmes pour en distiller le parfum absolu, on songe évidemment au docteur Frankenstein qui voulut bâtir l'Homme idéal à partir d'un chimérique assemblage de cadavres.	0
323	Ces mémoires cavalières sont l'occasion de retrouver un écho de cette voix si aisément identifiable.	1
3586	"Très bon coffret dragon ball
 Quelle joie de retrouver ces films que nous avions en vhs
 Attention, les vidéos ne sont pas remasterisées pour dvd, mais sont de bonne qualité !"	1
4315	Ben voilà, une anthology qui tombe à pic pour les fêtes, et qui tente de retracer tant bien que mal, la carrière d'un diplodocus des années 70-80.	0
5272	Je l'ai acheté sur un coup de tête lors de sa sortie.	1
5194	"J'ai écouté le Cid de Massent; qu'el dommage qu'il n'y ai pas eut de Verdi chez lui- Des passages d'une beautée géniale dans certaines scène Mais qu'elle gachie pour le reste - Massent était imcappable de composer des scène de masses , aucune inspiration pour les choeurs et les voies de basses, si bien que la plupart des opéras de Massenet sont inégales- Ce qui aurait put etre un chef d'oeuvre comme aurait put l'etre Esclamonde en est réduit a une écoute d'un opéra ou l'on doit beaucoup sauter de plages, de passages entier- Bref Massent était fait pour composer des airs pour voie de femme ' c'est tout- Dans tout le reste on peut dire qu'il était vraiment mais alors vraiment pas doué- A retenie ""noble lame étincelante avec choeur et une continuation dans cet air qui est une trouvaille spectaculaire(du fin génie)- Il y a encore l'air de Chimène , ici chanté par Grace Bunbry d'une manière miraculeuse puis quelques autres airs mais sans plus , d'ailleurs comme tous les opéras de ce compositeur qui plait mais qui comme Saint-Saens le disait ""sans profondeur- vraiment qu'l dommage."	0
653	L'idée de prendre un maitre de feng shui est  bonne. mais hélas mal écrit ou mal traduit.	0
695	Comme tout les romans de F. Vargas, celui-ci est écrit dans un style fluide et agréable à lire.	0
174	J'ai également acheté les aventures de Vicki Nelson après avoir vu la série TV qui y correspond et franchement les livres sont dix fois meilleurs!  Vampires, démons, loup garous (dans le prochain tome)suspens,tout retient notre attention.	1
1335	"l'angleterre fin de moyen âge , une intrigue, des suspects...
 c'est un trés bon livre ."	1
1249	En achetant ce livre je ne savais pas a quoi m'attendre.	1
1695	Ce livre est passionnant parce qu'il aborde quantité de questions philosophiques fondamentales (celle du libre arbitre, de l'objectivité des valeurs morales, etc.	1
3847	Ce film, disons-le carrément, est un monument du film de guerre, une pièce maitresse à mettre aux cotés du IL FAUT SAUVER LE SOLDAT RYAN, PLATOON et autres grands chefs d'oeuvres du genre.	1
764	Ce livre propose de bonnes recettes simple, mais les quantités indiquées dans les recettes ne sont pas toujours exactes pour travaller la pate et faire le nappage dans de bonnes conditions.	0
2155	pour ce retour très attendu du plus célèbre des archéologues,spielberg fait le mininmum syndical.	0
2499	"Ces DVD ne sont pas sous-titrés alors que la série ""plus belle la vie"" a été intégralement sous-titrée pendant sa diffusion (qui se poursuit)."	0
2572	Encore une saison de new york unite speciale sans bevue!!! Stabler, benson et les autres sont toujours excellents et les enquetes toujours aussi passionnantes!!!!	1
3608	Making Off très ennuyeux. Une certaine recherche esthétique poussée à l'extrème.les muscles des athlètes sont maquillés à outrance.	0
1795	Voici le second livre foutaise d'un gourou des temps modernes.	0
4407	Les Fleur de Lys sont un groupe de musiciens talentueux des années 60, complétement inconnus et changeants Haskell, Sears,.	1
1043	"Après plusieurs livres de Stephen King, j'en suis venu à ce ""soi-disant"" incontournable de l'auteur."	0
2087	C'est peut-être l'opus charnière de la saga de Harry Potter, car c'est dans celui ci que l'on peut repérer les premiers éléments sur la vraie personnalité de Severus Rogue, éléments hélas occultés par un scénario baclé.	0
5358	"Moi qui aimais la rapidité et la technique d'Oceanborn ; la virtuosité , la puissance et le lyrisme de Wishmaster , quel n'a pas été ma déception à l'écoute de cet nouvel album qui ne possède aucunes des qualités de leur autres albums et en plus Tarja ne chante pas très bien sur celui-ci , Nightwish a l'air de ce diriger vers une musique plus ""commercial""."	0
4275	Agréable découverte par hasard! Un véritable coup de coeur! Belles mélodies, paroles poétiques!!! Un vrai bijou à découvrir d'urgence!	1
5178	"Un savant Trip-Hop de ""Dan the Automator"" avec des samples électro-instrumentaux variés que l'on préfère tout de même écouter avec le Rap de ""Del tha Funky Homosapien"" sur l'album ""State Of The Nation"" et ses 21 pistes."	0
1606	"Se lit très vite, on risque d'avoir l'air un peu bête dans le train parfois en rigolant des malheurs de ce pauvre ""Birmingham""."	1
972	"Loin de là - assez d'accord avec le commentaire de Daniela (""Vite Lu, vite oublié"")."	0
2516	Un série coup de poing. Des rebondissements à la pelle.	0
3350	Franchement,je m'attendais à mieux que celà.Cette année il m'ont déçu par rapport aux années précédentes.	0
2947	Pour le DVD stéréo : comme l’avait dit Steve Harris, la qualité de l’image et du son est vraiment exceptionnelle.	0
3874	Comme un vrai fan, j'ai fait la connerie d'acheter cette bouze ! pas de musique, des interviews de la cousine et du boucher de Dave ! DM aurait du faire interdire ce torchon !	0
3256	Godard est peut-être le seul réalisateur à ne pas avoir eu peur du mythe BB.	1
1499	Nicola Sirkis, chanteur d'Indochine, nous parle souvent de ses influences littéraires en matière d'écriture de textes.	1
5183	Textes tranchants parfois durs , faites attention ce ne sont que des textes et ce n'est que son avis sur une situation quelque peu critique .	1
2959	Le second épisode version collector des Deux Tours, inclus la version longue du film (ou plutot la version non coupé).	1
2938	Je me suis forcé à regarder ce film jusqu'au bout, car pour un achat de 29,99 il fallait boire le coupe jusqu'à la lie.	0
2945	Live at pompeï est la musique du Pink Floyd dans unlieu inédit.	1
5577	Ce live n'est en aucun cas issu de tapes 1st gen comme assuré par les 3 doors restants.	0
4179	Je m'attendais à ce que cet album soit plus original que ttes les autres chansons de r'n'b. Très déçue.	0
2034	Je trouve que cette saison 4 est vraiment très mauvaise avec des personnages de moins en moins intéressants(Yang), des histoires qui se répètent, des acteurs de plus en plus indigestes(pompeo, heigl, dempsey.	0
1163	Si oui, il se pourrait que ce livre vous concerne ! La force de Stephen King, c'est de placer le miroir devant nos peurs intimes.	1
5027	Et pourtant dieu sait mon adoration pour Paul que je considère comme le plus grand artiste du 20ème siècle.	0
2514	Comment peut-on prendre son pied en regardant une série pareille? C'est trop lent, ennuyeux, trop trop long, les personnages ne dégagent aucune émotion, on ne verse pas une larme, il n'y a pas de musique, c'est creux, je ne vois vraiment pas pourquoi tout le monde adore cette série, c'est vraiment mort de chez mort.	0
1889	C'est un peu l'alchimie impossible de ce livre au parfum délicatement suranné.	1
3476	"Voilà une variation de plus sur le thème : ""la bourgeoisie provinciale est pourrie""."	0
253	c est tellement vrai ! mais nous sommes impregnés de fausses idées, alors je vous propose de le lire et de l appliquer et vous serez etonne du resultat , a bientot, elisabeth ,genial!	1
1949	Je m'attendais à plus d'explications de la part de l'auteur.	0
3184	C'est tout simplement l'un de mes films préférés (ça veut tout dire !) ; à voir absolument et à ranger dans toute dvdthèque qui se respecte.	1
3144	Bon à priori l'idée de départ était plutôt bonne mais le résultat est d'une nullité rarement atteinte !!!! on y crois pas une seule seconde, bref vivement Rambo en Blu-ray la au moins Silvester il a du charisme.	0
3798	A voir le charabia français du commentaire précédent on devine que son auteur est anglophone .	0
1400	De toutes les couleurs, c'est l'histoire d'un couple et de deux de leurs amis célibataires, tous ont la petite quarantaine.	1
4074	Depuis près de 30 ans Prince a fait du bon du moins bon, du très bon du mauvais, de l'excellent du très mauvais, du génial du nullissime, mais avec 3121 il commet l'un de ses pires opus.	0
1005	Quel chef d'oeuvre que cette 'autobiographie' ! C'est à croire que la vie de Michaël Crichton est aussi palpitante, voire plus par moments, que celle des personnages de ses romans.	1
4471	Précisons tout d'abord que ce coffret n'est que le premier volume d'une intégrale de la musique de Joseph Haydn.	1
5376	Je l'attendais ce nouveau No One. Dieu sait que je l'attendais.	0
2933	Voici enfin la suite de cette passionnante enquete choc sur les difficiles conditions d'excercer des infirmières dont je vous ai deja parlé  .	1
863	Oui effectivement, on perd du poids et vite.	0
3433	Je considère ce film comme la meilleure comédie des années 90, que l'on peut voir et revoir sans se lasser.	1
4191	"Contre ceux qui pensent qu'Incubus ce n'est ""plus comme avant"" rétablissons les choses."	0
2951	Certains prennent cet enregistrement pour un best of.	1
57	Voici un polar comme on les aime.	1
5000	Cela nous laisse un gout de Beattles dans la bouche, et pourtant c'est bel et bien Deep Purple.	1
375	Ecrit avec force détails par deux journalistes d'investigation, ce livre  se plait à dévoiler les dessous, et même plus, de l'affaire Crédit Lyonnais-Tapie, avec pour issue le versement à l'opportuniste Bernard Tapie d'une indemnité faramineuse (390 millions d'euros), et ce grâce à, semble-t'il,l'aide précieuse de Nicolas Sarkozy sans l'appui duquel apparemment rien n'aurait été possible.	0
1069	Suite à la lecture de ce livre, quel ne fut pas mon étonnement, quant au manque de crédibilité et de sérieux de l'auteur.	0
4719	La presse annonçait le retour de Dave avec un album sophistiqué de reprises des années 50 et 60.	0
254	Mo Yan nous propose de suivre la destinée de Jintong - Enfant d'Or - et de sa grande famille.	1
4699	CHIMENE BADI est excellente ! Elle nous donne les frissons dès qu'elle donne vie à une note ! Elle ne copie pas les chanteuses à voix (ce qui est le cas en ce moment), elle est absolument radieuse dans ce qu'elle chante, ses interprétations, ses sentiments.	1
2883	Voilà un super film de science-fiction qui à première vue ne semblait pas si terrible que ça.	1
1571	Mon avis sur le gout de l'archive.	0
3535	"Mix de   (pour la surenchère d'effets spéciaux) et de   (pour la philosophie de comptoir), ""Wanted"" est un blockbuster sans plus d'intérêt qu'un autre blockbuster du même type, servi par un Morgan Freeman en roue libre et une Angélina pas si Jolie que ça, et porteur, en outre, d'une morale des plus douteuses, en plus de participer à la banalisation de la violence."	0
1412	Quel dommage, ce livre aurait pu être excellent mais il a tout raté!  histoire prévisible , personnages peu intéressants, une pâle et ultra mauvaise copie du seigneur des anneaux.	0
2887	Le titre alléchant et une grosse promotion basée sur l'association outre-tombe, Spielberg-Kubrick, ne parviennent à masquer le fiasco.	0
4286	Si le premier album de Didier Super constituait un régal d'humour au quinzième degré, cela n'empêchait pas l'artiste d'en regretter par la suite la pauvreté musicale.	0
1576	"Rien n'acroche dans ce livre, si on n'a pas connu cette époque : ni le style, difficile à suivre et un peu prétentieux à mon goût, ni les personnages ""peints"" de loin, sans chaleur et sans couleur."	0
5436	J'aime vraiment Björk. mais là. rien à faire.	0
1377	"Ah, ce Foenkinos, il m'avait déjà amusée avec ""le potentiel érotique de [sa] femme"", il persévère avec ""en cas de bonheur""."	1
4840	Mauvaise touche ! C'est 10 étoiles que je voulais cocher !   Comment ai je pu ignorer Devin Townsend ! Cela claque, cela vous vibre au plus profond de chaque cellule ! Quelle sensation de plénitude de jouer cette musique là !   C'est le meilleur son entendu pour moi depuis des années ! On y retrouve tout : créativité, génie, atmosphère, écriture musicale absolue, mélodie, intense et orgasmique !.	0
3623	Kung Fu est LA série TV qui m'a profondément marquée : elle a imprégnée toute mon enfance et c'est un bonheur de pourvoir la revoir grâce au DVD.	1
2119	cette saison de friends en DVD est l'une des meilleurs, dommage qu'on se moque de nous au niveau des bonus.	1
1605	Je voulais mettre 0 étoile mais c'est pas possible.	0
4366	léger, c'est le mot qui me vient à l'esprit, lorsque j'écoute cet album.	1
2481	Voila un papounet que tous les enfants amieraient bien avoir en cas de pépin :-)  Je ne connaisais pas Liam Neeson dans ce genre de rôle.	1
1790	Dans une période où l'important ce sont des idées synthétiques on est noyé sous un flot de parole.	0
1298	On croit s'atteler à un polar historique mais c'est de la SF.	0
2575	Cette série est ma presque préférée.	1
758	J'ai commencé ce livre sans enthousiasme.	1
5965	Fan de la première heure du quatuor et ce depuis la création du groupe, j'ai longtemps hésiter à acheter cet album.	1
1882	Ce livre est un achat judicieux pour toute personne souhaitant admirer de nombreux tableau de basquiat en reproduction grand format, cet ouvrage est de très bonne qualité et à ce prix la c'est carrément une affaire.	1
736	Après avoir lu Da Vinci Code, Anges et démons, Deception point, j'en attendais peu de ce forteresse digitale.	0
22	Sympa, se lit facilement, quasiment d'une traite dans mon cas, l'histoire est drôle et bien cousue même si la fin est digne des sagas du dimanche de M6.	1
4184	C'est certain qu'on a envie de crier quand on voit ce que l'industrie du disque à fait de ces gamins relativement doués.	0
966	J'ai été décu par ce livre.	0
1896	Bravo à Nicolas Jacquette pour avoir réussi à quitter l'enfer d'une secte qui met au pinacle le sacrifice de la vie des siens ou de sa propre existence pour une très mauvaise raison: l'interprétation abusive et ridicule d'un texte que les gourous de la secte n'ont même pas écrit eux-mêmes.	1
5775	Chez Vader, on a jamais fait dans la finesse. Ni dans l'originalité.	0
2084	Ce film est interminable à tel point que les trouvailles du scénario (les fourberies de Jack Sparrow en particulier) sont bien difficiles à comprendre et à suivre.	0
1244	ce livre est vraiment génial.	1
4220	Un Cd de qualité à un prix très correct, le seul hic c'est le temps de réception (20 jours) c'est un peu long, mais le produit est superbe.	1
172	ce livre est vraiment une arnaque!!Ce n'est pas la suite d' autant en emporte le vent ,mais la copie du livre.	0
783	Un pays carbonisé où le soleil ne se lève plus.  Deux personnages anonymes : sans nom.	0
5296	Bob est dans sa grande période chrétien-illuminé. Ne m'en veuillez pas si je préfère sa phase poète-juif.	0
1494	Etant donné les dangers encourus par Bella, Edward décide de rester auprès d'elle.	0
5553	Vous qui aimez Calexico, Friends of Dean Martinez, qui regardez les films de Clint Eastwood et Sergio Leone en boucles depuis votre plus tendre enfance : ne râtez pas ce grand disque, d'une profonduer troublante.	1
3421	"Voilà 33 ans(1971) que Pink Floyd nous a livré ce ""live"" fabuleux."	0
1689	Depuis que j'ai croisé Oedipe sur ma route, je ne suis plus la même.	1
1782	c'est une histoire qui a bercé mon enfance, je suis ravie de la retrouver là, du coup je vais me l'acheter.	1
2973	Une horreur rarement atteinte pour un dessin animé. Walt Disney 40 ans plus tôt faisait mieux.	0
2056	Fort de couleurs, de croyances et de mythologie ce film tragique et paradoxalement porteur d'espoirs mériterait qu'on en fasse une plus large publicité.	1
2864	Voici l'adaptation d'une BD sortant de l'ordinaire, où un démon ramené des enfers par les nazis pour répandre le chaos sur terre, est récupéré par les services secrets alliés pour lutter contre les forces démoniaques.	1
2794	Les amants du cercle polaire est une histoire d'amour qui commence à l'enfance, qui se révèle à l'adolescence, qui éclate parce que la vie est pleine de déchirure et de divorce, et qui deviendra dès cette instant une quête de reconquête des deux amants au fil du temps et des distances qui les séparent.	1
5784	C'est un bon album, avec beaucoup de coeur et d'enthousiasme à la clé pour la production.	1
2906	"j'ai vu ce film parce qu'une amie m'a demandé de noter un dialogue que l'on lui avait indiqué , mais aprés avoir vu le film, la réplique n'y figurait pas !!!
 en ce qui concerne l'histoire , celle ci est classique , ele aurait pu etre plus interessante, le peu d'acteur , les dialogues pauvres , les scenes courtes, le jeu des acteurs assez moyen , les personnages antipathiques, par leurs paroles et leurs actes , la fin , enfin un film qui ne vas pas vous evader,l'infidelité, le manque d'intelligence des personnages ne plaisent pas à tout le monde"	0
480	j'ai acheté le Catéchisme de l'Eglise catholique et je rends grâce au Seigneur pour un tel ouvrage, qui appuie la foi des baptisés sur les références des Saintes Ecritures et de la Tradition depuis les Pères de l'Eglise.	1
4426	c'est ce qu'il y a d'écrit sur ma prescription médicale ! c'est donc recommandé par mon médecin, contre la maurosité, la déprime, le mauvais temps, les histoires de coeur, les soucis de fric, la famille et les amis qui sont loin.	1
573	Ecrit fondateur de la philosophie taoïste, extrêmement populaire en Asie, repris ici selon une traduction confinant au parfait en laissant le choix au lecteur des différentes acceptions possibles des vers de Lao-Tse.	1
2712	le film est vraiment tres bien  l'histoire est bien choisis pour un film melangeant romantisme emotion et fantastique les actrices sont tres bien choisis et jouent a merveille leurs rôles.	1
1340	Inquiétant, mystérieux...Un vrai régal! Le suspenses vous tient en haleine de la première à la dernière page	1
4848	Ce soir j'ai parcouru les interventions élogieuses concernant UP et me suis dit que je devrais bien acheter cet album.	0
320	Si vous cherchez un livre sur l'athéisme, passez votre chemin. Le titre fait erreur sur la marchandise.	0
5566	Ce disque illustre de façon magistrale la meilleure période du blues anglais.	1
1792	Il existe peu de livres pour enfants sur l'hyperactivité.	1
4178	Piégé par un embouteillage sur l'autoroute, Steven Wilson se laisse aller à quelques divagations socio-philosophiques.	0
3837	Tout d'abord, je suis d'origine allemande et je vis en Allemagne, alors je ne suis pas toujours aussi conscient des différences et particularités régionales en France - mais ce film touche le coeur de tout le monde, n'importe où dans le monde.	1
4715	Après la déception Get behind me Satan (2005) et l'agréable mais anecdotique échappée vers The Raconteurs (2006), Jack et Meg se sont retrouvés à Nasville, TN pour un retour aux sources.	1
4320	Dwele fait partie de ses nouveaux artistes surfant sur la vague neo-soul.	0
1640	malgré un commentaire alléchant et des photos bien faites, ce livre me déçoit, toutes les roses se ressemblent, le dessin est très lourd, je ne m'en inspirerait certainement pas	0
3598	Ce film a ete tellemement monte en epingle que je me suis retrouve parmi les millions de moutons pris par le marketing.	0
361	"en passant des 2 côtés de la ""frontière"", on ne sait plus à quels ""saints"" se vouer ."	1
2477	Méfiez-vous, ce film, qu'on entend souvent comparer à Tigre et Dragon, oscille tranquillement de l'ennui au ridicule.	0
2546	A croire que oui puisque après un premier épisode excellent, une suite complètement inutile voilà le troisième épisode de nos amis cambrioleurs.	0
4155	Si le mot extraordinaire a été inventé c'était sûrement pour qualifié DUMMY.	1
5853	Un chanteur qui met la country au service de sa foi!! Excellent, à écouter encore et encore...	1
5472	Mais oui, personnellement j'ai eu une grosse déception avec cet album de reprise, j'imagine que si Genesis les avait joués ainsi je ne les aurai pas appréciés à leur juste valeur.	0
2098	Ça ressemble plutôt à un téléfilm (moyen) du dimanche soir.	0
5911	Sous le même label que les incroyables Godspeed You ! Black Emperor fluctuent un nombre de groupes divers dont Hangedup.	1
3401	arnold est mauvais, il fait des blagues pas marrantes le mechant est simplement le meme que dans le 2 mais en plus balezes, nick stahl est mauvais : pour finir c'est pitoyable de voir ce que peut faire hollywood pour du fric! allez je vais revoir le 2 et toute ses trouvailles	0
964	Le dernier volume de Lucky Lucke n'est pas mal du tout par rapport à beaucoup d'autre livre (Arabesque, Le ciel lui tombe sur la tête.	1
3678	Scarface est un film culte des années 80.	1
348	que dire de cette nouvelle edition, a part qu'elle ne manque pas de pieges en tout genre que le voyageur le plus averti aura du mal a dejouer.	0
3209	Je suis très content de la nouvelle vision de ce pilote.	1
4281	Je ne critique pas l'album, ce n'est moins bien ni meilleur que les autres Cabrel récents.	0
2898	Quelle joie, je me faisais de me procurer ce coffret, puisque la version HK Video n'était plus disponible &amp; j'en étais à bénir Wild Side Videos.	0
5505	et je pèse mes mots! Cette production n'a pris une ride depuis sa sortie en 1986.	1
5009	Ce live n'est en aucun cas issu de tapes 1st gen comme assuré par les 3 doors restants.	0
580	Le roman policier est la tasse de Thé de Monsieur Montanari.	1
226	Tout en lisant il n'y a que l'espoir à un dénouement spéctaculaire qui nous fait tenir devant tant d'ennui.	0
1399	J'ai bien aimé ce tome mais il est tres long et peu prenant par rapport aux precedents,on nous reexplique 10 fois les meme choses mais malgré tout l'histoire est ponctuee de quelques moments forts-reaparition du lion,adoption d'un petit loup- les quiproquos entre les deux heros(chacun crois que c'est l'autre qui ne l'aime plus)durent un peu trop longtemps mais ces quelques rebondissements permettent des retrouvailles émouvantes.	0
1979	Encore une adaptation médiocre de film.	0
2308	"d'abord retour sur le jeu de mot du titre pour les lecteurs non anglophones: nip &amp; tuck veut dire à la fois comme ""cul et chemise"" en faisant allusion à l'amitié de Dr Mcnamara et Dr Troy, et signifie également pique et coud faisant allusion à leur métier de haute couture."	1
5451	Voici le 1er album de Marillion dans ce qui allait être le virage du groupe, et l'arrivée du nouveau chanteur, Steve Hogarth.	1
2463	Vous ne pouvez continuer votre shopping sans repartir avec ce film au scénario machiavélique.	1
2256	Sorti en 98 et récompensé par une palme d'or (l'extrait de la cérémonie est présent sur le DVD), La Vie est Belle se divise en deux parties distinctes : dans la première on suit la montée du fascisme à travers la vie quotidienne d'un juif italien dans les années 30 qui se retrouve interné dans un camp de concentration nazi, où il tâche de remonter le moral de son fils à grands renforts d'imagination.	0
944	Ce livre est construit comme se forge une expérience d’enseignant, par une succession de moments disparates vécus au fil des années avec des élèves hétérogènes se succédant.	1
2657	Je trouve un peu misérable de ne donner aucun renseignement sur ce DVD sinon zone 2.	0
4272	voici le dernier album de cette artiste incomparable.	1
2297	J'ai la grande chance de disposer d'un vrai home cinéma full HD, et tout et tout.	1
3068	Oui c'est bien, pas mal du tout même, mais faut quand se rendre compte que c'est une copie d'Assaut de John Carpenter, et rien de plus! Un cran en dessous, mais un bien bel hommage quand même.	1
5410	ôtez-lui les fantasmes sexuels, une évidente volonté de provocation (mais pas trop tout de même), un sens évident du marketing,un don tout aussi évident pour la mise en scène d'elle-même et de ses clips.	0
4612	Alors c'est ça le nouveau Linkin Park ? Après 4 ans d'attente, ils osent nous sortir cette farce ? Que les choses soient claires : Linkin Park est mort , vive Linkin Park .	0
1475	Je sors de cette lecture complètement emballée et conquise par cette première rencontre avec Porphiri Pétrovitch, juge d'instruction à St-Petersbourg.	1
1145	Très déçue par ce livre, un sentiment de déjà vu ! modèles à réaliser principalement par les débutantes en tricot.	0
707	Le jeu d'écriture qui consiste à introduire un récit dans un autre récit me semble ici bien artificiel et fort peu utile.	0
2785	Film culte pour toute une génération de spectateurs. Film de potes, c'est comme si nous nous regardions.	1
893	"J'ai lu ""la femme en vert"" avec beaucoup de plaisir mais la cite des Jarres me fait penser a un mauvais( mais il y en a t-il de bon?) episode de l'inspecteur Derrick."	0
739	Ce qui est fantastique avec ce livre, c'est que Kénizé Mourad nous raconte l'histoire de sa mère dans ses moindres de détails alors qu'elle ne l'a pas connue.	1
3308	Etait-ce bien Valérie Lemercier que nous avons vu ? Celle qui nous a tant fait rire dans les Visiteurs ? Cela faisait bien longtemps que je n'avais pas vu un tel désastre cinématographique.	0
2613	One day a mysterious person comes to stay at an inn ran by a boy and his mother.	0
70	Cet opus est-il raté? Dans la mesure où le scénario est mal fichu et la mise en page rend la lecture extrêment difficile et pénible à lire (cela manque de fluidité), sans aucun doute.	0
1855	Claude Michelet m'a toujours fait rêver, à travers ses immenses romans d'aventures, entre la Corrèze, la Polynésie et l'Amérique du Sud.	0
2574	Je suis plus que fans de cette serie est surtout de la nounou et de ses compagnons.	1
2810	Pourquoi Matrix entre-t-il dans le Panthéon de la SF ?:	1
770	Que dire ? Je suis assez decu par ce premier tome ( le 2eme étant meilleur ).	0
